Reviews,Sentiment
 তানজিন তিশা আপু এই ঈদে আপনার সব চাইতে সেরা নাটকটা আমার দেখা মতে লালাই হবে। আপনার লালাই নাটক এর অভিনয় এ আমার মন মুগ্ধ  হয়ে গেছে। আগে লালাই গল্পটা বইয়ে পরছিলাম আর সেটা আজ অভিনয়ে দেখলাম আসলে অনেক ভাল লাগল।,positive
" অাসলে অাপনারা যারা অক্লান্ত পরিশ্রম করে এত সুন্দর নাটক অামাদের উপহার দেন, অাপনাদের সার্থকতা তখনই যখন অামাদের মনকে অাবেগী করে তুলে। শেষ পর্যায়ে কখন যে চোখের কোণে জল চলে অাসলো টের পেলাম না।ধন্যবাদ কাজল এবং পলাশ ভাই",positive
 বোগাস৪০ মিনিট জাস্ট অপচয়,negative
 অনেক দিন পরে একটি মিষ্টি প্রেমের /বিরহের নাটক দেখলাম,positive
 দেশটা অধঃপতন এ ভরে গেছে,negative
 গুছানো একটা নাটক ছিলো সব মিলিয়ে অসাধারণ,positive
 চিনির পানির ভিতরে যেমন এক ফোটা লেবুর রশ দিলে শরবত হয়ে যায়। ঠিক তেমনই নিশো ভাইয়ের এক ফোটা চোখের পানিতে সব নাটক হিট হয়ে যাই। love u boss,positive
খুব পাল্টু একটা নাটক!,negative
 খুব অহংকারী নাটক,negative
 সবার জানা উচিৎ যেনামাজের জন্ন সতর ঢাকা আবসসক।পুরুষের নাভি থেকে হাটু পরজন্তআর মহিলাদের পায়ের উপরের পাতা সহ এবং হাতের কব্জি ও চুল সহ মুখের থুতনি ঢাকা থাকতে হবে।সতর ঢেকে রাখা সবার জন্ন ফরজ পরিমান মত কাপর থাকা সত্তে ও।তা না হলে নামায আদায় হবেনা।আর পরদা হল  দু চোক ছাড়া বাকি সব ঢাকা থাকতে হবে।তবে এমন কিছু দারা পরদা করতে হবে জা দেখে পুরুষরা জেন আকরষিতো না হয়।এখন যদি মুখ খুলা রেখে হিজাব পরেতাহলে সে যদি ধরষন হয়তাহলে এই শিক্ষিত সমাজ দোহায় দেয় সে তো পরদা করতো। তাহলে সে কেন ধরশন হল।মনে রাখবেন হিজাব পরলেই পরদা হয়ে জায়নাকিংবা বরকা পরলেই পরদা হয়ে জায়না।ইসলাম যে নিয়মে পরদা করতে বলেছে সে নিয়মে পরদা করলে ধরশন কমিয়ে আনা সম্ভব।অনকে বানান ভুল হয়েছে জানি কসট হলেও পরবেন।এই বিসয়ে বিস্তারিতো জানতে এই নাম্বারে ফন করুন।০১৭৫৪৩৭১১৪০,negative
